도로등급,지점번호,년,월,일,방향,시간,1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종,계
국지도,23-13,2012,10,18,1,9~10,650,46,142,29,27,20,1,0,0,1,0,0,916
국지도,23-13,2012,10,18,1,10~11,640,40,145,24,21,30,1,0,0,0,0,0,901
국지도,23-13,2012,10,18,1,11~12,605,43,111,23,20,5,2,0,0,0,0,0,809
국지도,23-13,2012,10,18,1,12~13,556,39,130,17,32,22,2,0,0,1,0,0,799
국지도,23-13,2012,10,18,1,13~14,574,46,118,29,32,24,2,0,0,0,0,0,825
국지도,23-13,2012,10,18,1,14~15,563,49,133,15,26,16,0,0,0,0,0,0,802
국지도,23-13,2012,10,18,1,15~16,667,41,133,14,48,13,0,0,0,0,0,0,916
국지도,23-13,2012,10,18,1,16~17,823,44,135,17,32,7,0,0,0,0,0,0,1058
국지도,23-13,2012,10,18,1,17~18,1168,46,110,14,31,3,0,0,0,0,0,0,1372
국지도,23-13,2012,10,18,1,18~19,849,44,66,20,43,2,0,0,0,0,0,1,1025
국지도,23-13,2012,10,18,1,19~20,492,41,43,7,32,0,1,0,0,0,0,0,616
국지도,23-13,2012,10,18,1,20~21,398,41,23,6,16,0,0,0,0,0,0,0,484
국지도,23-13,2012,10,18,1,21~22,301,38,34,3,13,0,2,0,0,2,0,0,393
국지도,23-13,2012,10,18,1,22~23,209,25,15,13,6,0,1,0,0,0,0,0,269
국지도,23-13,2012,10,18,1,23~0,117,1,10,4,2,0,0,0,0,0,0,0,134
국지도,23-13,2012,10,18,2,0~1,61,0,11,4,1,0,0,0,0,0,0,0,77
국지도,23-13,2012,10,18,2,1~2,48,0,13,6,0,0,0,0,0,0,0,0,67
국지도,23-13,2012,10,18,2,2~3,36,0,24,2,0,0,0,0,0,0,0,0,62
국지도,23-13,2012,10,18,2,3~4,46,0,24,4,1,0,0,0,0,0,0,0,75
국지도,23-13,2012,10,18,2,4~5,85,7,37,3,1,2,1,0,0,0,0,0,136
국지도,23-13,2012,10,18,2,5~6,226,26,85,15,4,9,0,0,0,0,0,0,365
국지도,23-13,2012,10,18,2,6~7,743,50,115,25,6,7,2,0,0,0,0,0,948
국지도,23-13,2012,10,18,2,7~8,1016,53,123,26,6,13,3,0,0,1,0,0,1241
국지도,23-13,2012,10,18,2,8~9,627,43,105,24,8,19,1,0,0,1,0,0,828
국지도,23-13,2012,10,18,2,9~10,546,42,121,16,13,16,0,0,0,0,0,0,754
국지도,23-13,2012,10,18,2,10~11,519,45,116,18,18,15,0,0,0,2,0,0,733
국지도,23-13,2012,10,18,2,11~12,595,44,126,19,14,22,1,0,0,1,0,0,822
국지도,23-13,2012,10,18,2,12~13,585,41,113,26,9,16,3,0,0,1,0,0,794
국지도,23-13,2012,10,18,2,13~14,594,43,140,28,22,25,1,0,0,0,0,0,853
국지도,23-13,2012,10,18,2,14~15,576,40,128,20,20,15,2,0,0,0,0,0,801
국지도,23-13,2012,10,18,2,15~16,661,45,117,14,34,9,2,0,0,0,0,0,882
국지도,23-13,2012,10,18,2,16~17,1005,45,120,14,30,1,0,0,0,0,0,0,1215
국지도,23-13,2012,10,18,2,17~18,1081,38,117,18,22,0,0,0,0,0,0,0,1276
국지도,23-13,2012,10,18,2,18~19,844,42,69,7,21,1,0,0,0,0,0,0,984
국지도,23-13,2012,10,18,2,19~20,555,42,42,9,18,0,0,0,0,0,0,0,666
국지도,23-13,2012,10,18,2,20~21,476,43,17,4,14,0,0,0,0,0,0,0,554
국지도,23-13,2012,10,18,2,21~22,318,37,23,5,12,1,2,0,0,0,0,0,398
국지도,23-13,2012,10,18,2,22~23,219,30,20,3,7,0,0,0,0,0,0,0,279
국지도,23-13,2012,10,18,2,23~0,109,11,11,1,0,1,0,0,0,0,0,0,133
국지도,39-01,2012,10,18,1,0~1,23,0,2,0,0,0,0,0,0,0,0,0,25
국지도,39-01,2012,10,18,1,1~2,6,0,1,0,0,0,0,0,0,1,0,0,8
국지도,39-01,2012,10,18,1,2~3,7,1,3,0,1,1,0,0,0,0,0,0,13
국지도,39-01,2012,10,18,1,3~4,8,5,8,0,0,0,0,0,0,0,0,0,21
국지도,39-01,2012,10,18,1,4~5,15,11,20,0,0,1,0,0,0,0,0,0,47
국지도,39-01,2012,10,18,1,5~6,54,18,22,1,3,4,0,0,0,0,0,0,102
국지도,39-01,2012,10,18,1,6~7,60,15,23,0,1,0,3,0,0,0,0,0,102
국지도,39-01,2012,10,18,1,7~8,110,12,49,3,3,0,1,0,0,0,0,0,178
국지도,39-01,2012,10,18,1,8~9,109,13,74,1,4,0,7,0,0,2,0,0,210
국지도,39-01,2012,10,18,1,9~10,137,12,82,0,5,2,0,0,0,1,0,0,239
국지도,39-01,2012,10,18,1,10~11,151,12,87,2,6,1,3,0,0,1,0,0,263
국지도,39-01,2012,10,18,1,11~12,152,13,59,12,3,2,1,0,0,0,0,0,242
국지도,39-01,2012,10,18,1,12~13,217,13,57,10,0,2,0,0,0,1,0,0,300
국지도,39-01,2012,10,18,1,13~14,236,12,68,17,3,0,3,0,0,0,0,1,340
국지도,39-01,2012,10,18,1,14~15,278,18,61,12,2,0,2,0,0,0,0,0,373
국지도,39-01,2012,10,18,1,15~16,267,12,74,6,4,0,0,0,0,1,0,0,364
국지도,39-01,2012,10,18,1,16~17,342,12,62,7,3,0,1,0,0,0,0,0,427
국지도,39-01,2012,10,18,1,17~18,394,10,50,5,2,0,0,0,0,1,0,0,462
국지도,39-01,2012,10,18,1,18~19,227,13,25,4,2,0,2,0,0,1,0,0,274
국지도,39-01,2012,10,18,1,19~20,127,17,17,2,0,0,0,0,0,0,0,0,163
국지도,39-01,2012,10,18,1,20~21,128,12,7,2,0,0,0,0,0,0,0,0,149
국지도,39-01,2012,10,18,1,21~22,76,11,6,0,0,0,0,0,0,0,0,0,93
국지도,39-01,2012,10,18,1,22~23,49,7,8,1,0,0,0,0,0,0,0,0,65
국지도,39-01,2012,10,18,1,23~0,39,1,1,0,0,0,0,0,0,0,0,0,41
국지도,39-01,2012,10,18,2,0~1,7,0,0,0,1,0,0,0,0,0,0,0,8
국지도,39-01,2012,10,18,2,1~2,14,0,4,1,1,0,0,0,0,1,0,0,21
국지도,39-01,2012,10,18,2,2~3,19,0,1,0,0,0,0,0,0,0,0,0,20
국지도,39-01,2012,10,18,2,3~4,18,0,10,1,0,0,0,0,0,0,0,0,29
국지도,39-01,2012,10,18,2,4~5,34,3,9,0,2,0,0,0,0,0,0,0,48
국지도,39-01,2012,10,18,2,5~6,121,12,31,4,6,1,1,0,0,1,0,0,177
국지도,39-01,2012,10,18,2,6~7,231,12,52,0,1,0,0,0,0,0,0,0,296
국지도,39-01,2012,10,18,2,7~8,250,11,55,1,4,0,6,0,0,0,0,0,327
국지도,39-01,2012,10,18,2,8~9,180,13,62,5,3,3,1,0,0,0,0,0,267
국지도,39-01,2012,10,18,2,9~10,211,18,90,7,4,0,1,0,0,0,0,0,331
국지도,39-01,2012,10,18,2,10~11,238,20,67,2,4,3,1,0,0,1,0,0,336
국지도,39-01,2012,10,18,2,11~12,222,13,64,15,4,0,0,0,0,0,0,0,318
국지도,39-01,2012,10,18,2,12~13,256,11,52,4,4,0,1,0,0,0,0,0,328
국지도,39-01,2012,10,18,2,13~14,217,13,78,13,1,1,0,0,0,0,0,0,323
국지도,39-01,2012,10,18,2,14~15,247,14,73,6,3,4,4,0,0,0,0,0,351
국지도,39-01,2012,10,18,2,15~16,191,11,52,7,4,2,0,0,0,0,0,0,267
국지도,39-01,2012,10,18,2,16~17,167,13,37,8,0,0,1,0,0,0,0,0,226
국지도,39-01,2012,10,18,2,17~18,122,10,32,7,1,0,0,0,0,0,0,0,172
국지도,39-01,2012,10,18,2,18~19,102,13,22,6,0,0,0,0,0,0,0,0,143
국지도,39-01,2012,10,18,2,19~20,95,17,9,1,1,0,0,0,0,0,0,0,123
국지도,39-01,2012,10,18,2,20~21,79,18,6,0,0,0,0,0,0,0,0,0,103
국지도,39-01,2012,10,18,2,21~22,47,13,6,0,0,0,0,0,0,0,0,0,66
국지도,39-01,2012,10,18,2,22~23,36,15,4,0,0,0,0,0,0,0,0,0,55
국지도,39-01,2012,10,18,2,23~0,21,7,1,0,0,0,0,0,0,0,0,0,29
국지도,39-02,2012,10,18,1,0~1,20,0,6,0,0,0,0,0,0,0,0,0,26
국지도,39-02,2012,10,18,1,1~2,13,0,5,2,4,0,0,0,0,2,0,0,26
국지도,39-02,2012,10,18,1,2~3,12,0,1,2,2,1,0,0,0,1,0,0,19
국지도,39-02,2012,10,18,1,3~4,10,0,7,3,3,3,2,0,0,1,0,0,29
국지도,39-02,2012,10,18,1,4~5,27,0,12,4,4,4,2,0,0,0,0,0,53
국지도,39-02,2012,10,18,1,5~6,51,7,16,2,1,3,2,0,0,2,0,0,84
국지도,39-02,2012,10,18,1,6~7,106,8,40,5,16,9,2,0,0,1,0,0,187
국지도,39-02,2012,10,18,1,7~8,156,9,89,7,24,12,9,1,0,5,0,0,312
국지도,39-02,2012,10,18,1,8~9,169,4,126,17,38,16,3,0,0,7,0,1,381
국지도,39-02,2012,10,18,1,9~10,193,5,112,24,15,19,7,0,0,5,0,0,380
국지도,39-02,2012,10,18,1,10~11,213,2,147,26,18,10,4,0,0,1,0,0,421
국지도,39-02,2012,10,18,1,11~12,213,2,114,18,30,13,4,0,0,2,0,0,396
국지도,39-02,2012,10,18,1,12~13,283,3,131,18,31,8,0,0,0,5,0,0,479
국지도,39-02,2012,10,18,1,13~14,283,3,155,17,19,10,9,0,0,5,0,0,501
국지도,39-02,2012,10,18,1,14~15,280,4,144,13,16,13,2,0,0,1,0,0,473
국지도,39-02,2012,10,18,1,15~16,284,7,120,13,18,5,5,1,0,3,0,0,456
국지도,39-02,2012,10,18,1,16~17,421,4,111,15,11,8,2,0,0,2,0,1,575
국지도,39-02,2012,10,18,1,17~18,516,5,85,14,9,9,3,0,0,1,0,1,643
국지도,39-02,2012,10,18,1,18~19,430,9,81,14,11,1,1,0,0,5,0,1,553
국지도,39-02,2012,10,18,1,19~20,188,4,33,2,5,1,1,0,0,1,0,1,236
국지도,39-02,2012,10,18,1,20~21,151,1,24,8,5,0,0,0,0,6,0,0,195
국지도,39-02,2012,10,18,1,21~22,96,0,10,1,2,0,3,0,0,0,0,1,113
국지도,39-02,2012,10,18,1,22~23,46,0,3,1,1,1,0,0,0,0,0,1,53
국지도,39-02,2012,10,18,1,23~0,31,1,0,1,0,2,0,0,0,0,0,0,35
국지도,39-02,2012,10,18,2,0~1,17,0,4,1,2,4,1,0,0,0,0,0,29
국지도,39-02,2012,10,18,2,1~2,9,0,1,3,4,1,0,0,0,2,0,0,20
국지도,39-02,2012,10,18,2,2~3,12,0,3,0,3,0,2,0,0,2,0,0,22
국지도,39-02,2012,10,18,2,3~4,19,0,4,1,4,3,2,0,0,0,0,0,33
국지도,39-02,2012,10,18,2,4~5,56,0,3,2,5,2,4,0,0,2,0,0,74
국지도,39-02,2012,10,18,2,5~6,238,7,35,8,15,7,9,0,0,6,0,0,325
국지도,39-02,2012,10,18,2,6~7,542,11,108,18,18,9,6,1,0,4,0,0,717
국지도,39-02,2012,10,18,2,7~8,361,4,94,13,19,12,4,0,0,2,0,1,510
국지도,39-02,2012,10,18,2,8~9,329,4,99,19,26,13,9,0,0,2,0,0,501
국지도,39-02,2012,10,18,2,9~10,285,3,141,20,26,10,2,1,0,1,0,0,489
국지도,39-02,2012,10,18,2,10~11,262,2,140,7,17,15,2,0,0,3,0,0,448
국지도,39-02,2012,10,18,2,11~12,221,3,111,15,17,6,3,0,0,5,0,0,381
국지도,39-02,2012,10,18,2,12~13,268,4,92,22,28,9,11,0,0,3,0,0,437
국지도,39-02,2012,10,18,2,13~14,222,4,121,13,40,11,5,0,0,1,0,0,417
국지도,39-02,2012,10,18,2,14~15,240,6,113,13,23,6,1,0,0,7,0,1,410
국지도,39-02,2012,10,18,2,15~16,189,5,92,9,14,6,3,0,0,5,0,1,324
국지도,39-02,2012,10,18,2,16~17,197,8,82,12,18,7,1,0,0,2,0,0,327
국지도,39-02,2012,10,18,2,17~18,169,7,63,5,6,1,0,0,0,4,0,1,256
국지도,39-02,2012,10,18,2,18~19,104,4,31,3,3,0,0,0,0,2,0,0,147
국지도,39-02,2012,10,18,2,19~20,88,3,15,3,1,1,0,0,0,2,0,0,113
국지도,39-02,2012,10,18,2,20~21,66,4,17,3,0,0,1,0,0,0,0,0,91
국지도,39-02,2012,10,18,2,21~22,66,1,5,2,2,1,0,0,0,0,0,0,77
국지도,39-02,2012,10,18,2,22~23,45,1,3,2,3,0,0,0,0,0,0,0,54
국지도,39-02,2012,10,18,2,23~0,38,0,5,4,0,0,0,0,0,1,0,0,48
국지도,39-03,2012,10,18,1,0~1,7,0,0,1,0,1,2,0,0,0,0,0,11
국지도,39-03,2012,10,18,1,1~2,10,0,3,0,2,0,0,0,0,0,0,0,15
국지도,39-03,2012,10,18,1,2~3,7,0,1,1,2,0,0,0,0,0,0,0,11
국지도,39-03,2012,10,18,1,3~4,8,0,7,2,1,0,0,0,0,0,0,0,18
국지도,39-03,2012,10,18,1,4~5,23,0,2,0,5,1,0,0,0,1,0,0,32
국지도,39-03,2012,10,18,1,5~6,50,2,18,17,6,1,4,0,0,1,0,0,99
국지도,39-03,2012,10,18,1,6~7,187,6,53,23,5,11,4,0,0,2,0,0,291
국지도,39-03,2012,10,18,1,7~8,156,4,71,33,9,4,2,0,0,0,0,0,279
국지도,39-03,2012,10,18,1,8~9,129,5,74,33,3,2,1,0,0,0,0,0,247
국지도,39-03,2012,10,18,1,9~10,168,6,88,38,8,4,2,1,0,2,0,0,317
국지도,39-03,2012,10,18,1,10~11,119,1,67,54,6,4,7,0,0,1,0,0,259
국지도,39-03,2012,10,18,1,11~12,126,2,80,34,6,7,2,0,0,0,0,0,257
국지도,39-03,2012,10,18,1,12~13,166,4,72,46,11,7,4,0,0,1,0,0,311
국지도,39-03,2012,10,18,1,13~14,142,2,62,45,4,5,5,0,0,0,0,0,265
국지도,39-03,2012,10,18,1,14~15,143,4,73,31,4,8,5,0,0,0,0,0,268
국지도,39-03,2012,10,18,1,15~16,112,3,67,22,8,7,0,0,0,1,0,0,220
국지도,39-03,2012,10,18,1,16~17,111,4,67,28,3,10,2,0,0,2,0,0,227
국지도,39-03,2012,10,18,1,17~18,143,2,56,15,5,3,1,0,0,0,0,0,225
국지도,39-03,2012,10,18,1,18~19,90,4,25,3,5,0,0,0,0,0,0,0,127
국지도,39-03,2012,10,18,1,19~20,40,2,9,5,1,0,0,0,0,0,0,0,57
국지도,39-03,2012,10,18,1,20~21,52,7,8,7,2,1,0,0,0,0,0,0,77
국지도,39-03,2012,10,18,1,21~22,39,1,6,2,2,0,1,0,0,0,0,0,51
국지도,39-03,2012,10,18,1,22~23,23,0,3,3,1,0,0,0,0,1,0,0,31
국지도,39-03,2012,10,18,1,23~0,7,0,1,2,0,0,0,0,0,1,0,0,11
국지도,39-03,2012,10,18,2,0~1,6,0,1,0,0,0,0,0,0,0,0,0,7
국지도,39-03,2012,10,18,2,1~2,1,0,1,0,1,0,0,0,0,0,0,0,3
국지도,39-03,2012,10,18,2,2~3,4,0,1,2,2,0,0,0,0,0,0,0,9
국지도,39-03,2012,10,18,2,3~4,7,0,3,2,1,0,0,0,0,0,0,0,13
국지도,39-03,2012,10,18,2,4~5,17,0,2,6,0,0,0,0,0,0,0,0,25
국지도,39-03,2012,10,18,2,5~6,41,10,7,4,3,0,1,0,0,0,0,0,66
국지도,39-03,2012,10,18,2,6~7,105,5,36,15,0,5,1,0,0,1,0,0,168
국지도,39-03,2012,10,18,2,7~8,94,4,54,21,2,4,5,0,0,1,0,0,185
국지도,39-03,2012,10,18,2,8~9,85,5,84,22,5,5,3,0,0,1,0,0,210
국지도,39-03,2012,10,18,2,9~10,100,2,82,38,6,4,1,0,0,1,0,0,234
국지도,39-03,2012,10,18,2,10~11,99,4,72,42,3,3,2,0,0,1,0,0,226
국지도,39-03,2012,10,18,2,11~12,105,2,70,41,9,7,4,0,0,1,0,0,239
국지도,39-03,2012,10,18,2,12~13,136,2,73,36,10,6,1,0,0,1,0,0,265
국지도,39-03,2012,10,18,2,13~14,157,3,85,50,4,4,6,0,0,2,0,0,311
국지도,39-03,2012,10,18,2,14~15,137,4,96,22,5,4,2,0,0,0,0,0,270
국지도,39-03,2012,10,18,2,15~16,180,3,75,19,6,4,5,0,0,1,0,0,293
국지도,39-03,2012,10,18,2,16~17,194,4,84,23,7,6,3,0,0,0,0,0,321
국지도,39-03,2012,10,18,2,17~18,227,6,62,15,6,2,3,0,0,0,0,0,321
국지도,39-03,2012,10,18,2,18~19,152,2,57,7,9,0,1,0,0,0,0,0,228
국지도,39-03,2012,10,18,2,19~20,66,3,17,1,3,0,0,0,0,0,0,0,90
국지도,39-03,2012,10,18,2,20~21,56,3,14,0,1,0,0,0,0,0,0,0,74
국지도,39-03,2012,10,18,2,21~22,60,0,10,1,1,0,1,0,0,0,0,0,73
국지도,39-03,2012,10,18,2,22~23,20,0,4,2,0,1,0,0,0,0,0,0,27
국지도,39-03,2012,10,18,2,23~0,10,0,3,1,0,0,0,0,0,0,0,0,14
국지도,39-04,2012,10,18,1,0~1,16,0,1,1,0,0,0,0,0,0,0,0,18
국지도,39-04,2012,10,18,1,1~2,6,0,1,0,0,0,0,0,0,0,0,0,7
국지도,39-04,2012,10,18,1,2~3,7,1,2,0,0,0,0,0,0,0,0,0,10
국지도,39-04,2012,10,18,1,3~4,16,0,1,0,1,0,0,0,0,0,0,0,18
국지도,39-04,2012,10,18,1,4~5,31,1,8,3,0,0,0,0,0,0,0,0,43
국지도,39-04,2012,10,18,1,5~6,53,4,17,3,0,0,0,0,0,0,0,0,77
국지도,39-04,2012,10,18,1,6~7,122,7,40,0,12,9,0,0,0,1,0,0,191
국지도,39-04,2012,10,18,1,7~8,176,14,82,0,12,7,1,0,0,1,0,0,293
국지도,39-04,2012,10,18,1,8~9,162,13,110,1,14,7,2,0,0,2,0,1,312
국지도,39-04,2012,10,18,1,9~10,166,11,111,0,12,9,0,0,0,2,0,1,312
국지도,39-04,2012,10,18,1,10~11,164,9,125,2,10,9,2,0,0,0,0,0,321
국지도,39-04,2012,10,18,1,11~12,199,7,89,12,2,3,0,0,0,0,0,0,312
국지도,39-04,2012,10,18,1,12~13,253,8,113,9,9,4,0,0,0,0,0,0,396
국지도,39-04,2012,10,18,1,13~14,215,11,121,24,12,11,1,0,0,0,0,0,395
국지도,39-04,2012,10,18,1,14~15,282,9,130,9,15,9,1,0,0,0,0,0,455
국지도,39-04,2012,10,18,1,15~16,271,12,128,10,9,10,1,0,0,1,0,0,442
국지도,39-04,2012,10,18,1,16~17,348,13,101,15,12,6,1,0,0,1,0,0,497
국지도,39-04,2012,10,18,1,17~18,491,8,87,5,5,4,1,0,0,0,0,0,601
국지도,39-04,2012,10,18,1,18~19,336,11,59,5,1,1,0,0,0,0,0,0,413
국지도,39-04,2012,10,18,1,19~20,170,14,27,2,1,2,0,0,0,0,0,0,216
국지도,39-04,2012,10,18,1,20~21,171,6,17,0,1,0,0,0,0,0,0,0,195
국지도,39-04,2012,10,18,1,21~22,87,8,3,0,0,1,0,0,0,0,0,0,99
국지도,39-04,2012,10,18,1,22~23,48,3,9,0,0,0,0,0,0,0,0,0,60
국지도,39-04,2012,10,18,1,23~0,44,4,2,0,0,0,0,0,0,0,0,0,50
국지도,39-04,2012,10,18,2,0~1,14,0,1,0,0,0,1,0,0,0,0,0,16
국지도,39-04,2012,10,18,2,1~2,9,0,2,0,0,1,0,0,0,0,0,0,12
국지도,39-04,2012,10,18,2,2~3,2,0,1,0,0,0,0,0,0,0,0,0,3
국지도,39-04,2012,10,18,2,3~4,14,1,3,0,0,0,0,0,0,0,0,0,18
국지도,39-04,2012,10,18,2,4~5,25,5,7,2,0,2,0,0,0,0,0,0,41
국지도,39-04,2012,10,18,2,5~6,104,8,27,4,1,7,0,0,0,0,0,0,151
국지도,39-04,2012,10,18,2,6~7,409,12,93,1,5,12,0,0,0,0,0,0,532
국지도,39-04,2012,10,18,2,7~8,491,12,112,6,11,12,1,0,0,0,0,0,645
국지도,39-04,2012,10,18,2,8~9,292,11,105,2,14,12,3,0,0,0,0,0,439
국지도,39-04,2012,10,18,2,9~10,223,16,124,3,13,14,1,0,0,1,0,0,395
국지도,39-04,2012,10,18,2,10~11,244,10,110,4,9,14,1,0,0,0,0,0,392
국지도,39-04,2012,10,18,2,11~12,213,7,91,15,7,6,0,0,0,0,0,0,339
국지도,39-04,2012,10,18,2,12~13,223,9,96,15,9,5,2,0,0,0,0,0,359
국지도,39-04,2012,10,18,2,13~14,207,9,105,21,14,16,0,0,0,0,0,0,372
국지도,39-04,2012,10,18,2,14~15,221,10,114,13,11,12,1,0,0,0,0,0,382
국지도,39-04,2012,10,18,2,15~16,234,11,92,13,8,16,0,0,0,0,0,0,374
국지도,39-04,2012,10,18,2,16~17,181,13,88,16,10,14,3,0,0,0,0,0,325
국지도,39-04,2012,10,18,2,17~18,228,10,82,2,7,7,0,0,0,0,0,0,336
국지도,39-04,2012,10,18,2,18~19,137,11,30,4,1,4,0,0,0,0,0,0,187
국지도,39-04,2012,10,18,2,19~20,102,9,13,2,1,1,0,0,0,0,0,0,128
국지도,39-04,2012,10,18,2,20~21,84,12,9,0,1,0,0,0,0,1,0,0,107
국지도,39-04,2012,10,18,2,21~22,60,4,9,0,0,0,0,0,0,0,0,0,73
국지도,39-04,2012,10,18,2,22~23,39,0,1,0,0,0,0,0,0,0,0,0,40
국지도,39-04,2012,10,18,2,23~0,22,0,2,0,0,0,0,0,0,0,0,0,24
국지도,39-05,2012,10,18,1,0~1,20,0,4,2,0,0,0,0,0,0,0,0,26
국지도,39-05,2012,10,18,1,1~2,8,0,1,2,0,0,0,0,0,0,0,0,11
국지도,39-05,2012,10,18,1,2~3,3,0,0,1,3,1,0,0,0,0,0,0,8
국지도,39-05,2012,10,18,1,3~4,9,0,3,0,0,0,0,0,0,0,0,0,12
국지도,39-05,2012,10,18,1,4~5,41,1,8,6,4,1,0,0,0,0,0,0,61
국지도,39-05,2012,10,18,1,5~6,68,0,18,5,4,1,1,0,0,0,0,0,97
국지도,39-05,2012,10,18,1,6~7,108,2,26,9,3,1,3,0,0,0,0,0,152
국지도,39-05,2012,10,18,1,7~8,110,3,43,24,5,0,5,0,0,0,0,0,190
국지도,39-05,2012,10,18,1,8~9,119,3,63,26,6,3,7,0,0,2,0,0,229
국지도,39-05,2012,10,18,1,9~10,148,1,83,33,6,0,2,0,0,2,0,0,275
국지도,39-05,2012,10,18,1,10~11,157,1,90,19,14,3,4,0,0,0,0,0,288
국지도,39-05,2012,10,18,1,11~12,176,2,83,27,10,4,3,0,0,0,0,0,305
국지도,39-05,2012,10,18,1,12~13,259,1,77,19,6,2,0,0,0,1,0,0,365
국지도,39-05,2012,10,18,1,13~14,271,2,83,24,5,0,3,0,0,0,0,1,389
국지도,39-05,2012,10,18,1,14~15,303,6,77,27,8,0,3,0,0,0,0,0,424
국지도,39-05,2012,10,18,1,15~16,298,3,95,15,10,0,1,0,0,1,0,0,423
국지도,39-05,2012,10,18,1,16~17,375,1,77,12,4,0,2,0,0,1,0,0,472
국지도,39-05,2012,10,18,1,17~18,443,1,54,7,4,2,0,0,0,1,0,0,512
국지도,39-05,2012,10,18,1,18~19,224,1,32,3,4,0,1,0,0,0,0,0,265
국지도,39-05,2012,10,18,1,19~20,137,1,20,6,5,0,0,0,0,0,0,0,169
국지도,39-05,2012,10,18,1,20~21,103,0,8,2,1,0,0,0,0,0,0,0,114
국지도,39-05,2012,10,18,1,21~22,59,1,13,1,0,0,0,0,0,0,0,0,74
국지도,39-05,2012,10,18,1,22~23,35,0,12,0,0,0,0,0,0,0,0,0,47
국지도,39-05,2012,10,18,1,23~0,36,0,1,0,0,0,0,0,0,0,0,0,37
국지도,39-05,2012,10,18,2,0~1,16,0,1,0,1,0,0,0,0,0,0,0,18
국지도,39-05,2012,10,18,2,1~2,6,0,0,1,1,0,0,0,0,0,0,0,8
국지도,39-05,2012,10,18,2,2~3,16,0,0,0,0,0,1,0,0,0,0,0,17
국지도,39-05,2012,10,18,2,3~4,17,0,1,1,0,0,0,0,0,0,0,0,19
국지도,39-05,2012,10,18,2,4~5,35,0,0,1,1,0,0,0,0,0,0,0,37
국지도,39-05,2012,10,18,2,5~6,130,1,28,5,3,0,0,0,0,1,0,0,168
국지도,39-05,2012,10,18,2,6~7,278,3,57,15,1,0,1,0,0,0,0,0,355
국지도,39-05,2012,10,18,2,7~8,288,1,62,11,4,2,5,0,0,0,0,0,373
국지도,39-05,2012,10,18,2,8~9,215,1,68,29,3,5,2,0,0,0,1,0,324
국지도,39-05,2012,10,18,2,9~10,274,3,96,17,8,2,1,0,0,0,0,0,401
국지도,39-05,2012,10,18,2,10~11,257,5,81,20,8,4,4,0,0,0,0,0,379
국지도,39-05,2012,10,18,2,11~12,253,4,69,15,9,1,0,0,0,0,0,0,351
국지도,39-05,2012,10,18,2,12~13,262,5,74,14,8,1,3,0,0,1,0,0,368
국지도,39-05,2012,10,18,2,13~14,286,3,90,19,6,2,1,0,0,0,0,0,407
국지도,39-05,2012,10,18,2,14~15,268,3,91,8,7,4,3,0,0,1,0,0,385
국지도,39-05,2012,10,18,2,15~16,243,4,94,7,9,4,2,0,0,0,0,0,363
국지도,39-05,2012,10,18,2,16~17,200,1,60,5,5,1,1,0,0,0,0,0,273
국지도,39-05,2012,10,18,2,17~18,140,0,41,7,1,1,0,0,0,0,0,0,190
국지도,39-05,2012,10,18,2,18~19,112,2,23,5,1,4,0,0,0,0,0,0,147
국지도,39-05,2012,10,18,2,19~20,114,2,5,2,0,0,0,0,0,0,0,0,123
국지도,39-05,2012,10,18,2,20~21,84,1,6,3,0,0,0,0,0,0,0,0,94
국지도,39-05,2012,10,18,2,21~22,62,0,5,0,0,0,0,0,0,0,0,0,67
국지도,39-05,2012,10,18,2,22~23,52,0,4,0,0,0,0,0,0,0,0,0,56
국지도,39-05,2012,10,18,2,23~0,25,0,3,1,0,0,0,0,0,0,0,0,29
국지도,56-01,2012,10,18,1,0~1,3,0,0,0,0,0,0,0,0,0,0,0,3
국지도,56-01,2012,10,18,1,1~2,0,0,1,0,0,0,0,0,0,0,0,0,1
국지도,56-01,2012,10,18,1,2~3,0,0,0,0,0,0,0,0,0,0,0,0,0
국지도,56-01,2012,10,18,1,3~4,2,0,0,0,0,0,0,0,0,0,0,0,2
국지도,56-01,2012,10,18,1,4~5,6,1,5,0,1,0,0,0,0,0,0,0,13
국지도,56-01,2012,10,18,1,5~6,13,2,6,0,0,0,0,0,0,0,0,0,21
국지도,56-01,2012,10,18,1,6~7,54,3,32,4,0,0,0,0,0,0,0,0,93
국지도,56-01,2012,10,18,1,7~8,59,3,25,3,0,0,1,0,1,0,0,0,92
국지도,56-01,2012,10,18,1,8~9,47,2,36,3,0,0,3,0,2,0,0,0,93
국지도,56-01,2012,10,18,1,9~10,45,2,42,2,0,0,0,0,0,0,0,0,91
국지도,56-01,2012,10,18,1,10~11,63,0,35,5,1,0,1,0,0,0,0,0,105
국지도,56-01,2012,10,18,1,11~12,50,3,31,3,0,0,0,0,0,0,0,0,87
국지도,56-01,2012,10,18,1,12~13,68,2,49,10,0,0,0,0,0,0,0,0,129
국지도,56-01,2012,10,18,1,13~14,81,2,43,9,0,3,0,0,0,0,0,0,138
국지도,56-01,2012,10,18,1,14~15,108,5,43,7,2,0,0,0,0,0,0,0,165
국지도,56-01,2012,10,18,1,15~16,69,4,53,6,1,4,0,0,0,0,0,0,137
국지도,56-01,2012,10,18,1,16~17,93,2,28,3,1,5,0,0,0,0,0,0,132
