조사지점,방향,시간,1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종,계
03533,1,5,99,4,19,42,15,6,3,0,0,0,0,0,188
03533,1,6,222,2,43,85,33,15,8,1,0,2,0,2,413
03533,1,7,511,12,121,170,44,25,11,0,0,5,0,4,903
03533,1,8,835,24,179,159,49,12,4,1,0,1,0,1,1265
03533,1,9,968,26,175,134,56,14,4,0,1,2,0,0,1380
03533,1,10,1004,33,261,192,53,8,3,0,0,3,0,0,1557
03533,1,11,1004,36,324,153,62,14,4,2,0,2,0,0,1601
03533,1,12,980,33,259,145,53,13,3,1,0,2,2,0,1491
03533,1,13,915,45,275,135,57,9,3,0,0,1,1,0,1441
03533,1,14,1308,36,277,138,44,16,1,0,0,4,0,1,1825
03533,1,15,1411,54,313,149,46,11,4,3,0,1,0,0,1992
03533,1,16,1567,70,388,137,54,8,6,2,0,4,0,0,2236
03533,1,17,1543,78,356,140,50,15,7,1,0,4,0,1,2195
03533,1,18,1676,41,278,109,28,7,4,4,0,1,0,1,2149
03533,1,19,1671,34,110,99,13,5,7,0,1,1,0,0,1941
03533,1,20,1403,40,102,82,9,4,2,1,0,0,0,0,1643
03533,1,21,1523,44,163,85,18,5,1,0,0,3,0,0,1842
03533,1,22,1043,37,113,48,5,4,3,0,0,0,0,0,1253
03533,1,23,641,14,71,45,10,11,1,1,0,3,0,0,797
03533,1,24,421,5,40,27,17,5,2,0,0,3,0,0,520
03533,1,25,13722,488,3206,1761,596,152,54,14,1,30,3,8,20035
03533,1,26,21313,675,3967,2419,769,236,83,18,2,46,4,11,29543
03533,2,1,215,10,33,43,20,6,0,1,0,4,0,2,334
03533,2,2,157,3,26,39,10,4,0,0,0,2,0,0,241
03533,2,3,103,0,22,42,13,5,1,1,0,0,0,0,187
03533,2,4,94,0,21,53,8,4,2,0,0,0,0,0,182
03533,2,5,118,2,41,114,9,5,0,0,0,1,0,1,291
03533,2,6,411,1,89,137,23,12,5,2,0,4,1,0,685
03533,2,7,1262,22,263,164,34,15,11,2,0,2,0,0,1775
03533,2,8,1820,57,262,156,24,19,3,0,0,4,2,0,2347
03533,2,9,2161,94,266,187,35,31,4,2,0,4,0,0,2784
03533,2,10,1871,100,248,264,74,27,4,2,0,5,1,0,2596
03533,2,11,1905,87,262,226,78,26,5,0,0,1,0,0,2590
03533,2,12,1783,53,254,218,71,17,4,3,0,1,0,1,2405
03533,2,13,1458,45,285,230,74,33,6,2,0,6,1,1,2141
03533,2,14,1094,36,233,166,68,11,7,1,0,4,1,0,1621
03533,2,15,1164,43,231,207,45,22,4,2,0,3,2,0,1723
03533,2,16,1172,66,238,205,68,23,4,2,0,5,1,1,1785
03533,2,17,1152,68,214,161,82,13,1,3,0,3,0,0,1697
03533,2,18,1096,62,208,130,58,10,4,1,0,4,0,0,1573
03533,2,19,1145,54,177,142,44,5,4,3,0,2,0,0,1576
03533,2,20,892,58,115,111,41,4,2,0,0,1,0,1,1225
03533,2,21,719,57,96,82,52,1,2,1,0,1,0,1,1012
03533,2,22,582,48,59,69,61,6,1,0,0,4,0,1,831
03533,2,23,536,27,50,56,51,7,1,1,0,4,0,0,733
03533,2,24,415,19,45,54,39,11,2,0,0,4,0,0,589
03533,2,25,17938,733,2964,2314,711,247,57,20,0,42,8,3,25037
03533,2,26,23325,1012,3738,3256,1082,317,77,29,0,69,9,9,32923
03534,0,1,1237,27,193,200,108,42,3,2,0,13,0,3,1828
03534,0,2,788,5,123,233,59,17,0,0,0,3,0,3,1231
03534,0,3,461,5,92,185,56,43,2,4,0,2,0,0,850
03534,0,4,504,6,121,212,52,26,7,0,0,3,3,0,934
03534,0,5,645,16,175,460,72,34,8,0,0,3,0,3,1416
03534,0,6,2067,8,435,721,171,84,39,8,0,18,3,5,3559
03534,0,7,4224,80,910,780,182,92,53,4,0,16,0,10,6351
03534,0,8,5480,167,902,639,146,65,13,2,0,10,4,2,7430
03534,0,9,6343,243,893,649,184,91,14,4,2,13,0,0,8436
03534,0,10,5951,276,1050,944,263,73,15,4,0,17,2,0,8595
03534,0,11,6140,261,1243,802,294,83,19,4,0,6,0,0,8852
03534,0,12,5708,177,1067,752,258,62,15,8,0,6,4,2,8059
03534,0,13,4972,190,1185,763,277,86,19,4,0,15,4,2,7517
03534,0,14,5231,159,1109,664,245,57,18,2,0,16,2,2,7505
03534,0,15,5793,218,1226,793,204,74,16,10,0,8,4,0,8346
03534,0,16,5830,292,1330,731,261,67,21,8,0,20,2,2,8564
03534,0,17,5584,303,1181,625,275,58,17,8,0,13,0,2,8066
03534,0,18,6070,220,1060,515,184,36,17,12,0,9,0,2,8125
03534,0,19,5970,180,585,492,113,22,26,5,2,5,0,0,7400
03534,0,20,5423,218,494,433,103,19,9,2,0,2,0,2,6705
03534,0,21,4468,200,516,329,137,13,6,2,0,7,0,2,5680
03534,0,22,3442,175,366,242,132,22,8,0,0,9,0,2,4398
03534,0,23,2414,82,251,202,116,38,4,4,0,14,0,0,3125
03534,0,24,1669,43,167,152,103,31,7,0,0,12,0,0,2184
03534,0,25,67326,2586,13156,8657,2773,844,237,70,2,149,22,24,95846
03534,0,26,96414,3551,16674,12518,3995,1235,356,97,4,240,28,44,135156
03534,1,1,827,9,131,117,69,30,3,0,0,6,0,0,1192
03534,1,2,491,0,72,159,41,10,0,0,0,0,0,3,776
03534,1,3,256,5,48,100,30,32,0,2,0,2,0,0,475
03534,1,4,282,6,71,88,34,17,3,0,0,3,3,0,507
03534,1,5,299,11,56,128,46,18,8,0,0,0,0,0,566
03534,1,6,595,5,116,229,89,40,21,2,0,5,0,5,1107
03534,1,7,1141,27,269,380,98,55,25,0,0,12,0,10,2017
03534,1,8,1620,46,347,309,95,24,7,2,0,2,0,2,2454
03534,1,9,1945,52,352,269,112,28,7,0,2,4,0,0,2771
03534,1,10,2059,67,535,394,109,17,6,0,0,6,0,0,3193
03534,1,11,2152,78,695,328,132,30,8,4,0,4,0,0,3431
03534,1,12,2088,70,552,310,113,28,6,2,0,4,4,0,3177
03534,1,13,2030,100,609,299,127,19,6,0,0,2,2,0,3194
03534,1,14,2800,78,592,296,94,34,2,0,0,8,0,2,3906
03534,1,15,3279,125,727,346,107,26,8,6,0,2,0,0,4626
03534,1,16,3302,149,817,288,114,17,13,4,0,8,0,0,4712
03534,1,17,3184,161,735,289,104,31,15,2,0,7,0,2,4530
03534,1,18,3820,94,633,249,64,17,8,10,0,2,0,2,4899
03534,1,19,3813,79,252,225,30,12,17,0,2,2,0,0,4432
03534,1,20,3674,104,268,215,23,10,5,2,0,0,0,0,4301
03534,1,21,3066,88,328,170,36,11,2,0,0,5,0,0,3706
03534,1,22,2297,82,249,107,12,10,6,0,0,0,0,0,2763
03534,1,23,1421,31,158,99,21,25,2,2,0,6,0,0,1765
03534,1,24,990,13,93,64,40,13,4,0,0,6,0,0,1223
03534,1,25,29420,1047,6863,3757,1269,326,111,30,2,61,6,18,42910
03534,1,26,47431,1480,8705,5458,1740,554,182,38,4,96,9,26,65723
03534,2,1,410,18,62,83,39,12,0,2,0,7,0,3,636
03534,2,2,297,5,51,74,18,7,0,0,0,3,0,0,455
03534,2,3,205,0,44,85,26,11,2,2,0,0,0,0,375
03534,2,4,222,0,50,124,18,9,4,0,0,0,0,0,427
03534,2,5,346,5,119,332,26,16,0,0,0,3,0,3,850
03534,2,6,1472,3,319,492,82,44,18,6,0,13,3,0,2452
03534,2,7,3083,53,641,400,84,37,28,4,0,4,0,0,4334
03534,2,8,3860,121,555,330,51,41,6,0,0,8,4,0,4976
03534,2,9,4398,191,541,380,72,63,7,4,0,9,0,0,5665
03534,2,10,3892,209,515,550,154,56,9,4,0,11,2,0,5402
03534,2,11,3988,183,548,474,162,53,11,0,0,2,0,0,5421
03534,2,12,3620,107,515,442,145,34,9,6,0,2,0,2,4882
03534,2,13,2942,90,576,464,150,67,13,4,0,13,2,2,4323
03534,2,14,2431,81,517,368,151,23,16,2,0,8,2,0,3599
03534,2,15,2514,93,499,447,97,48,8,4,0,6,4,0,3720
03534,2,16,2528,143,513,443,147,50,8,4,0,12,2,2,3852
03534,2,17,2400,142,446,336,171,27,2,6,0,6,0,0,3536
03534,2,18,2250,126,427,266,120,19,9,2,0,7,0,0,3226
03534,2,19,2157,101,333,267,83,10,9,5,0,3,0,0,2968
03534,2,20,1749,114,226,218,80,9,4,0,0,2,0,2,2404
03534,2,21,1402,112,188,159,101,2,4,2,0,2,0,2,1974
03534,2,22,1145,93,117,135,120,12,2,0,0,9,0,2,1635
03534,2,23,993,51,93,103,95,13,2,2,0,8,0,0,1360
03534,2,24,679,30,74,88,63,18,3,0,0,6,0,0,961
03534,2,25,37906,1539,6293,4900,1504,518,126,40,0,88,16,6,52936
03534,2,26,48983,2071,7969,7060,2255,681,174,59,0,144,19,18,69433
03535,0,1,926,30,143,164,83,29,1,3,0,12,0,4,1395
03535,0,2,603,7,98,163,41,14,0,0,0,4,0,1,931
03535,0,3,405,3,82,164,51,30,3,4,0,1,0,0,743
03535,0,4,444,4,105,206,43,21,7,0,0,2,2,0,834
03535,0,5,697,20,169,430,87,40,13,0,0,2,0,2,1460
03535,0,6,2107,13,426,774,247,114,59,9,0,17,2,11,3779
03535,0,7,4310,93,968,1077,267,143,73,3,0,29,0,22,6985
03535,0,8,5653,168,1030,811,216,73,17,4,0,9,3,4,7988
03535,0,9,6387,213,1005,747,258,93,17,2,4,12,0,0,8738
03535,0,10,6309,265,1279,1066,295,69,15,3,0,17,1,0,9319
03535,0,11,6303,256,1491,864,326,86,20,6,0,8,0,0,9360
03535,0,12,5952,189,1263,816,286,70,15,7,0,7,6,1,8612
03535,0,13,5106,206,1277,777,290,82,19,3,0,14,5,2,7781
03535,0,14,5510,169,1168,717,269,60,21,3,0,17,3,2,7939
03535,0,15,5957,223,1243,868,214,84,16,10,0,9,5,0,8629
03535,0,16,6166,317,1371,844,293,81,22,8,0,22,3,3,9130
03535,0,17,6002,333,1229,716,330,64,15,10,0,13,0,2,8714
03535,0,18,6117,269,1102,595,237,43,20,9,0,13,0,1,8406
03535,0,19,5292,183,599,496,128,21,22,6,1,5,0,0,6753
03535,0,20,5173,259,550,503,152,20,9,1,0,3,0,3,6673
03535,0,21,4344,267,538,404,218,9,8,4,0,7,0,4,5803
03535,0,22,3400,219,354,310,227,27,8,0,0,16,0,4,4565
03535,0,23,2452,94,248,219,150,38,5,5,0,16,0,0,3227
03535,0,24,1633,50,167,166,115,35,7,0,0,12,0,0,2185
03535,0,25,69772,2701,14426,9898,3281,948,270,68,4,170,26,37,101601
03535,0,26,97248,3850,17905,13897,4823,1346,412,100,5,267,30,66,139949
03535,1,1,355,4,56,50,29,13,1,0,0,3,0,0,511
03535,1,2,179,0,26,58,15,4,0,0,0,0,0,1,283
03535,1,3,135,3,25,53,16,17,0,1,0,1,0,0,251
03535,1,4,174,4,44,55,21,11,2,0,0,2,2,0,315
03535,1,5,452,16,85,194,69,29,13,0,0,0,0,0,858
03535,1,6,1365,11,265,526,206,92,49,5,0,11,0,11,2541
03535,1,7,2543,62,601,847,219,122,57,0,0,26,0,22,4499
03535,1,8,3104,88,664,593,183,46,13,4,0,4,0,4,4703
03535,1,9,3761,99,681,520,215,55,13,0,4,7,0,0,5355
03535,1,10,3477,113,904,666,183,28,9,0,0,9,0,0,5389
03535,1,11,3364,121,1087,514,206,47,12,6,0,6,0,0,5363
03535,1,12,3406,114,900,505,184,46,9,3,0,6,6,0,5179
03535,1,13,2655,131,797,391,166,26,8,0,0,3,3,0,4180
03535,1,14,2574,72,544,273,87,31,2,0,0,7,0,2,3592
03535,1,15,2650,101,587,280,86,21,6,5,0,2,0,0,3738
03535,1,16,2692,121,666,235,92,13,11,3,0,6,0,0,3839
03535,1,17,2523,128,582,229,82,24,12,2,0,5,0,2,3589
03535,1,18,2407,60,399,157,40,10,5,6,0,1,0,1,3086
03535,1,19,2473,51,163,146,20,8,11,0,1,1,0,0,2874
03535,1,20,2119,60,155,123,13,5,3,1,0,0,0,0,2479
03535,1,21,1570,46,168,88,18,5,1,0,0,3,0,0,1899
03535,1,22,1286,46,139,60,6,5,4,0,0,0,0,0,1546
03535,1,23,1033,22,115,72,15,19,2,2,0,4,0,0,1284
03535,1,24,708,9,67,46,28,9,3,0,0,4,0,0,874
03535,1,25,35156,1210,8412,5210,1743,469,157,29,4,82,9,31,52512
03535,1,26,47005,1482,9720,6681,2199,686,246,38,5,111,11,43,68227
03535,2,1,571,26,87,114,54,16,0,3,0,9,0,4,884
03535,2,2,424,7,72,105,26,10,0,0,0,4,0,0,648
03535,2,3,270,0,57,111,35,13,3,3,0,0,0,0,492
03535,2,4,270,0,61,151,22,10,5,0,0,0,0,0,519
03535,2,5,245,4,84,236,18,11,0,0,0,2,0,2,602
03535,2,6,742,2,161,248,41,22,10,4,0,6,2,0,1238
03535,2,7,1767,31,367,230,48,21,16,3,0,3,0,0,2486
03535,2,8,2549,80,366,218,33,27,4,0,0,5,3,0,3285
03535,2,9,2626,114,324,227,43,38,4,2,0,5,0,0,3383
03535,2,10,2832,152,375,400,112,41,6,3,0,8,1,0,3930
03535,2,11,2939,135,404,350,120,39,8,0,0,2,0,0,3997
03535,2,12,2546,75,363,311,102,24,6,4,0,1,0,1,3433
03535,2,13,2451,75,480,386,124,56,11,3,0,11,2,2,3601
03535,2,14,2936,97,624,444,182,29,19,3,0,10,3,0,4347
03535,2,15,3307,122,656,588,128,63,10,5,0,7,5,0,4891
03535,2,16,3474,196,705,609,201,68,11,5,0,16,3,3,5291
03535,2,17,3479,205,647,487,248,40,3,8,0,8,0,0,5125
03535,2,18,3710,209,703,438,197,33,15,3,0,12,0,0,5320
03535,2,19,2819,132,436,350,108,13,11,6,0,4,0,0,3879
03535,2,20,3054,199,395,380,139,15,6,0,0,3,0,3,4194
03535,2,21,2774,221,370,316,200,4,7,4,0,4,0,4,3904
03535,2,22,2114,173,215,250,221,22,4,0,0,16,0,4,3019
03535,2,23,1419,72,133,147,135,19,3,3,0,12,0,0,1943
03535,2,24,925,41,100,120,87,26,4,0,0,8,0,0,1311
03535,2,25,34616,1491,6014,4688,1538,479,113,39,0,88,17,6,49089
03535,2,26,50243,2368,8185,7216,2624,660,166,62,0,156,19,23,71722
03701,0,1,397,8,105,122,63,10,0,3,0,4,0,1,713
03701,0,2,271,0,88,115,47,6,2,2,0,0,0,2,533
03701,0,3,169,8,88,121,42,12,2,0,0,4,0,4,450
03701,0,4,159,6,89,149,55,8,2,0,0,4,2,0,474
03701,0,5,187,8,111,235,69,11,16,2,0,0,0,2,641
03701,0,6,590,8,291,489,120,23,25,2,0,10,0,4,1562
03701,0,7,1268,21,446,446,100,46,25,0,0,4,0,7,2363
03701,0,8,1745,52,466,339,105,32,9,0,0,4,0,1,2753
03701,0,9,2233,91,475,294,85,39,8,3,0,2,0,0,3230
03701,0,10,2177,102,618,426,92,40,4,0,0,8,0,1,3468
03701,0,11,2215,99,681,398,90,52,8,2,0,7,0,0,3552
03701,0,12,2060,67,584,348,154,41,7,1,0,1,0,1,3264
03701,0,13,2052,57,595,322,109,44,13,4,0,4,1,1,3202
03701,0,14,1906,47,588,263,73,27,7,0,0,7,0,1,2919
03701,0,15,2217,91,643,315,80,47,10,3,0,3,0,0,3409
03701,0,16,2437,101,660,379,92,45,12,7,0,5,0,1,3739
03701,0,17,2049,96,514,313,82,33,8,4,0,4,0,3,3106
03701,0,18,2459,83,637,245,99,16,10,6,0,4,0,1,3560
03701,0,19,2148,76,453,220,127,14,21,3,0,3,0,0,3065
03701,0,20,2019,99,364,239,78,9,1,0,0,4,0,2,2815
03701,0,21,1653,103,245,166,108,14,3,2,0,2,0,2,2298
03701,0,22,1139,49,205,137,106,10,3,1,0,1,0,1,1652
03701,0,23,869,42,128,102,102,10,4,0,0,9,0,0,1266
03701,0,24,641,11,116,94,89,10,2,0,0,7,0,0,970
03701,0,25,24818,907,6907,4088,1161,462,121,30,0,53,1,17,38565
03701,0,26,35060,1325,9190,6277,2167,599,202,45,0,101,3,35,55004
03701,1,1,230,2,67,59,35,3,0,0,0,3,0,0,399
03701,1,2,161,0,50,55,24,4,2,0,0,0,0,2,298
03701,1,3,96,6,50,58,27,12,0,0,0,4,0,4,257
03701,1,4,100,6,48,50,35,8,2,0,0,4,2,0,255
03701,1,5,100,7,53,81,63,11,13,2,0,0,0,2,332
03701,1,6,203,8,107,166,85,16,20,0,0,8,0,2,615
03701,1,7,311,7,103,223,64,32,14,0,0,4,0,7,765
03701,1,8,462,20,147,158,73,9,9,0,0,1,0,1,880
03701,1,9,607,35,208,137,42,5,4,1,0,1,0,0,1040
03701,1,10,769,36,276,187,53,9,1,0,0,4,0,1,1336
03701,1,11,919,25,353,177,46,25,6,0,0,6,0,0,1557
03701,1,12,827,24,299,174,74,18,3,0,0,1,0,0,1420
03701,1,13,878,31,234,136,42,9,4,0,0,0,0,0,1334
03701,1,14,1136,21,281,122,20,12,4,0,0,5,0,1,1602
03701,1,15,1331,48,312,120,27,12,6,0,0,2,0,0,1858
03701,1,16,1541,57,347,130,34,16,6,1,0,2,0,1,2135
03701,1,17,1193,38,228,108,33,13,6,1,0,2,0,1,1623
03701,1,18,1692,34,341,112,27,11,5,3,0,1,0,1,2227
03701,1,19,1463,35,237,66,34,6,4,0,0,1,0,0,1846
03701,1,20,1464,52,216,69,18,4,1,0,0,1,0,0,1825
03701,1,21,1151,40,123,45,14,6,1,0,0,2,0,0,1382
03701,1,22,803,28,97,37,7,2,2,1,0,1,0,0,978
03701,1,23,553,17,59,40,18,6,1,0,0,5,0,0,699
03701,1,24,411,6,64,38,35,1,1,0,0,1,0,0,557
03701,1,25,11666,376,3129,1784,535,171,68,6,0,29,0,13,17777
03701,1,26,18401,583,4300,2548,930,250,115,9,0,59,2,23,27220
03701,2,1,167,6,38,63,28,7,0,3,0,1,0,1,314
03701,2,2,110,0,38,60,23,2,0,2,0,0,0,0,235
03701,2,3,73,2,38,63,15,0,2,0,0,0,0,0,193
03701,2,4,59,0,41,99,20,0,0,0,0,0,0,0,219
03701,2,5,87,1,58,154,6,0,3,0,0,0,0,0,309
03701,2,6,387,0,184,323,35,7,5,2,0,2,0,2,947
03701,2,7,957,14,343,223,36,14,11,0,0,0,0,0,1598
03701,2,8,1283,32,319,181,32,23,0,0,0,3,0,0,1873
03701,2,9,1626,56,267,157,43,34,4,2,0,1,0,0,2190
03701,2,10,1408,66,342,239,39,31,3,0,0,4,0,0,2132
03701,2,11,1296,74,328,221,44,27,2,2,0,1,0,0,1995
03701,2,12,1233,43,285,174,80,23,4,1,0,0,0,1,1844
03701,2,13,1174,26,361,186,67,35,9,4,0,4,1,1,1868
03701,2,14,770,26,307,141,53,15,3,0,0,2,0,0,1317
03701,2,15,886,43,331,195,53,35,4,3,0,1,0,0,1551
03701,2,16,896,44,313,249,58,29,6,6,0,3,0,0,1604
03701,2,17,856,58,286,205,49,20,2,3,0,2,0,2,1483
03701,2,18,767,49,296,133,72,5,5,3,0,3,0,0,1333
03701,2,19,685,41,216,154,93,8,17,3,0,2,0,0,1219
03701,2,20,555,47,148,170,60,5,0,0,0,3,0,2,990
03701,2,21,502,63,122,121,94,8,2,2,0,0,0,2,916
03701,2,22,336,21,108,100,99,8,1,0,0,0,0,1,674
03701,2,23,316,25,69,62,84,4,3,0,0,4,0,0,567
03701,2,24,230,5,52,56,54,9,1,0,0,6,0,0,413
03701,2,25,13152,531,3778,2304,626,291,53,24,0,24,1,4,20788
03701,2,26,16659,742,4890,3729,1237,349,87,36,0,42,1,12,27784
03702,0,1,516,9,92,126,60,10,0,1,0,9,0,3,826
03702,0,2,343,0,88,119,49,3,2,3,0,2,0,2,611
03702,0,3,225,5,73,110,43,19,1,1,0,4,0,4,485
03702,0,4,212,5,90,156,54,11,2,0,0,5,2,0,537
03702,0,5,284,9,125,303,74,11,13,2,0,2,0,2,825
03702,0,6,1013,9,326,582,131,35,24,5,0,19,3,5,2152
03702,0,7,1846,29,475,503,118,50,33,2,0,4,0,7,3067
03702,0,8,2418,84,469,380,122,32,14,0,0,8,2,2,3531
03702,0,9,2878,138,456,337,96,58,7,2,1,5,0,0,3978
03702,0,10,2906,152,648,517,111,48,5,2,0,14,1,2,4406
03702,0,11,3184,152,727,467,109,71,10,5,0,11,2,0,4738
03702,0,12,3057,82,619,399,117,40,12,4,0,6,2,1,4339
03702,0,13,2834,87,619,406,122,53,12,4,0,8,2,1,4148
03702,0,14,2817,63,588,320,93,28,10,0,0,8,0,1,3928
03702,0,15,3090,115,643,383,89,50,12,7,0,6,4,0,4399
03702,0,16,3139,123,663,442,110,50,10,6,0,16,1,0,4560
03702,0,17,3066,149,596,361,96,39,14,3,0,8,0,2,4334
03702,0,18,3329,126,708,298,96,17,8,8,0,7,0,3,4600
03702,0,19,2960,131,526,254,77,15,17,4,1,5,0,0,3990
03702,0,20,2846,162,401,287,85,13,2,2,0,5,0,2,3805
03702,0,21,2189,144,265,172,106,11,3,2,0,6,0,2,2900
03702,0,22,1739,105,212,127,103,8,6,0,0,6,0,0,2306
03702,0,23,1193,56,121,122,103,13,2,2,0,12,0,0,1624
03702,0,24,815,22,111,101,85,10,4,0,0,8,0,0,1156
03702,0,25,34564,1300,7211,4813,1279,536,147,43,1,101,14,19,50028
03702,0,26,48899,1957,9641,7272,2249,695,223,65,2,184,19,39,71245
03702,1,1,327,2,67,65,35,3,0,0,0,5,0,0,504
03702,1,2,226,0,66,66,28,2,2,2,0,0,0,2,394
03702,1,3,142,5,49,55,26,19,0,0,0,4,0,4,304
03702,1,4,143,5,58,60,40,11,2,0,0,5,2,0,326
03702,1,5,133,9,58,84,58,7,9,2,0,0,0,2,362
03702,1,6,242,4,95,165,79,20,16,0,0,11,0,2,634
03702,1,7,410,9,123,258,74,35,20,0,0,4,0,7,940
03702,1,8,639,24,161,187,81,8,12,0,0,3,0,2,1117
03702,1,9,802,42,216,161,52,11,4,0,1,1,0,0,1290
03702,1,10,979,50,342,235,61,11,2,0,0,9,0,2,1691
03702,1,11,1205,42,411,208,54,35,7,4,0,9,2,0,1977
03702,1,12,1149,38,365,201,59,18,5,2,0,5,2,0,1844
03702,1,13,1195,45,307,175,52,14,4,0,0,0,1,0,1793
03702,1,14,1519,26,309,140,27,13,4,0,0,5,0,1,2044
03702,1,15,1897,63,382,148,32,16,7,3,0,3,0,0,2551
03702,1,16,1873,50,380,150,38,15,6,3,0,3,0,0,2518
03702,1,17,1875,80,365,167,43,19,11,2,0,4,0,1,2567
03702,1,18,2248,43,456,150,22,11,3,5,0,2,0,3,2943
03702,1,19,2082,54,351,99,17,6,6,0,1,1,0,0,2617
03702,1,20,2090,75,305,118,19,7,2,0,0,0,0,0,2616
03702,1,21,1545,62,173,57,18,6,1,0,0,4,0,0,1866
03702,1,22,1275,55,143,45,11,1,4,0,0,0,0,0,1534
03702,1,23,802,22,79,55,22,9,1,1,0,6,0,0,997
03702,1,24,538,8,72,48,38,2,2,0,0,3,0,0,711
03702,1,25,15791,512,3817,2180,595,206,85,19,1,48,5,16,23275
03702,1,26,25336,813,5333,3097,986,299,130,24,2,87,7,26,36140
03702,2,1,189,7,25,61,25,7,0,1,0,4,0,3,322
03702,2,2,117,0,22,53,21,1,0,1,0,2,0,0,217
03702,2,3,83,0,24,55,17,0,1,1,0,0,0,0,181
03702,2,4,69,0,32,96,14,0,0,0,0,0,0,0,211
03702,2,5,151,0,67,219,16,4,4,0,0,2,0,0,463
03702,2,6,771,5,231,417,52,15,8,5,0,8,3,3,1518
03702,2,7,1436,20,352,245,44,15,13,2,0,0,0,0,2127
03702,2,8,1779,60,308,193,41,24,2,0,0,5,2,0,2414
03702,2,9,2076,96,240,176,44,47,3,2,0,4,0,0,2688
03702,2,10,1927,102,306,282,50,37,3,2,0,5,1,0,2715
03702,2,11,1979,110,316,259,55,36,3,1,0,2,0,0,2761
03702,2,12,1908,44,254,198,58,22,7,2,0,1,0,1,2495
03702,2,13,1639,42,312,231,70,39,8,4,0,8,1,1,2355
03702,2,14,1298,37,279,180,66,15,6,0,0,3,0,0,1884
03702,2,15,1193,52,261,235,57,34,5,4,0,3,4,0,1848
03702,2,16,1266,73,283,292,72,35,4,3,0,13,1,0,2042
03702,2,17,1191,69,231,194,53,20,3,1,0,4,0,1,1767
03702,2,18,1081,83,252,148,74,6,5,3,0,5,0,0,1657
03702,2,19,878,77,175,155,60,9,11,4,0,4,0,0,1373
03702,2,20,756,87,96,169,66,6,0,2,0,5,0,2,1189
03702,2,21,644,82,92,115,88,5,2,2,0,2,0,2,1034
03702,2,22,464,50,69,82,92,7,2,0,0,6,0,0,772
03702,2,23,391,34,42,67,81,4,1,1,0,6,0,0,627
03702,2,24,277,14,39,53,47,8,2,0,0,5,0,0,445
03702,2,25,18773,788,3394,2633,684,330,62,24,0,53,9,3,26753
03702,2,26,23563,1144,4308,4175,1263,396,93,41,0,97,12,13,35105
04001,0,1,326,13,22,117,113,24,53,6,0,52,0,14,740
04001,0,2,207,1,9,87,68,15,41,5,0,36,1,14,484
04001,0,3,127,2,5,65,54,33,43,4,1,29,1,9,373
04001,0,4,123,3,17,100,77,28,28,2,3,39,0,13,433
04001,0,5,173,9,17,144,121,83,72,5,0,52,0,17,693
04001,0,6,539,17,45,361,314,137,191,10,0,138,1,42,1795
04001,0,7,1262,34,182,478,328,142,235,15,0,157,3,61,2897
04001,0,8,2247,64,201,517,332,159,141,16,0,126,1,35,3839
04001,0,9,2814,107,222,495,265,194,106,28,4,121,1,17,4374
04001,0,10,2660,173,302,741,365,287,95,50,4,117,4,24,4822
04001,0,11,3038,100,333,810,400,297,150,62,3,135,2,32,5362
04001,0,12,3214,76,352,787,423,246,222,51,7,122,5,37,5542
04001,0,13,2800,45,295,734,369,236,193,45,3,118,1,39,4878
04001,0,14,2736,56,287,739,355,224,202,38,3,107,3,39,4789
04001,0,15,3013,76,303,769,328,218,132,44,0,109,1,30,5023
04001,0,16,3292,108,310,756,363,206,154,47,2,125,2,47,5412
04001,0,17,3302,73,271,614,328,165,147,28,5,104,0,32,5069
04001,0,18,3313,74,243,470,304,122,99,26,0,70,1,31,4753
04001,0,19,2985,67,175,342,212,69,81,19,2,42,0,20,4014
04001,0,20,2353,73,153,327,268,62,81,11,0,73,1,20,3422
04001,0,21,1501,48,83,263,260,51,89,12,0,50,1,16,2374
04001,0,22,1199,52,55,157,231,49,80,11,0,49,1,9,1893
04001,0,23,878,19,45,119,196,37,83,10,0,51,0,23,1461
04001,0,24,590,17,27,124,141,41,62,6,3,72,1,20,1104
04001,0,25,33691,986,3301,7910,4160,2496,1876,450,31,1411,24,424,56760
04001,0,26,44692,1307,3954,10116,6215,3125,2780,551,40,2094,31,641,75546
04001,1,1,179,12,17,86,78,16,17,3,0,37,0,8,453
04001,1,2,113,1,9,64,40,8,22,1,0,22,0,8,288
04001,1,3,55,0,4,44,33,12,21,1,1,12,0,6,189
04001,1,4,66,1,16,50,46,9,11,1,1,19,0,5,225
04001,1,5,94,3,15,91,67,43,35,4,0,19,0,4,375
04001,1,6,352,2,41,222,178,77,95,6,0,75,0,17,1065
04001,1,7,790,19,149,282,170,68,118,8,0,84,1,20,1709
04001,1,8,1145,22,160,289,154,78,53,9,0,63,0,13,1986
04001,1,9,1455,74,167,276,154,108,51,12,3,66,0,3,2369
04001,1,10,1468,101,229,418,190,133,58,15,2,55,1,5,2675
04001,1,11,1786,68,269,472,216,157,116,29,2,85,0,25,3225
04001,1,12,1914,40,274,454,258,125,164,27,3,74,2,24,3359
04001,1,13,1680,21,225,419,193,129,155,25,1,77,1,23,2949
04001,1,14,1489,27,228,388,205,133,159,20,0,72,2,26,2749
04001,1,15,1605,34,226,450,191,117,92,26,0,68,1,25,2835
